review_text_processed,polarity
"['voc', 'compr', 'mp', 'play', 'ouv', 'music', 'mp', 'cert', 'errad', 'produt', 'vei', 'arranh', 'nao', 'carreg', 'mp', 'test', 'vari', 'cab', 'vari', 'pcs', 'nad', 'cobr', 'rea', 'algo', 'ruim', 'quebr']",0.0
"['otim', 'entreg']",1.0
[],1.0
"['recomend', 'nao', 'press', 'receb', 'produt', 'quesit', 'entreg', 'perd', 'fei', 'concorrenc', 'loj', 'dess', 'port', 'enrrol', 'tant', 'p', 'faz', 'entreg', 'q', 'agiliz', 'part']",0.0
"['receb', 'produt', 'excelent', 'qualidad']",1.0
"['receb', 'produt', 'bem', 'antes', 'dat', 'previst']",1.0
"['produt', 'cheg', 'antes', 'dat', 'previst', 'bem', 'embal', 'por', 'vei', 'cor', 'errad', 'fiz', 'ped', 'solicit', 'model', 'cor', 'pret', 'vei', 'model', 'cor', 'branc']",1.0
"['otim', 'produt', 'cheg', 'ate', 'antes', 'praz', 'venh', 'perfeit', 'pod', 'confi', 'loj', 'confianc']",1.0
"['receb', 'produt', 'praz', 'perfeit', 'condico']",1.0
"['nao', 'receb', 'cost', 'assent', 'cadeir', 'apen', 'ferr', 'suport']",0.0
"['aind', 'dentr', 'praz', 'q', 'dad', 'aguard']",0.0
[],1.0
"['nao', 'compr', 'produt', 'feit', 'cancel', 'dess', 'compr', 'carta', 'clon']",1.0
['gost'],1.0
['bom'],1.0
"['fiqu', 'mt', 'feliz', 'ter', 'compr', 'ness', 'sit', 'confianc']",1.0
"['perfeit', 'atend', 'on', 'lin', 'vio']",1.0
"['parabens', 'compr', 'produt', 'qualidad', 'cheg', 'dia', 'outr']",1.0
"['parabens', 'competenc']",1.0
"['material', 'excelent', 'qualidad']",1.0
"['produt', 'pessim', 'nao', 'conserv', 'temperatur', 'liqu', 'aind', 'fic', 'quent', 'entretant', 'nao', 'reclam', 'loj', 'entreg', 'bem', 'antes', 'praz']",1.0
"['autofal', 'bonit', 'roproduca', 'otim', 'qualidad', 'coloqu', 'tamp', 'grad', 'deix', 'mostr', 'diz', 'original', 'logan', 'por', 'conexa', 'deferent', 'adapt']",1.0
"['atend', 'expectativascheg', 'antes', 'prazotec', 'lind', 'boa', 'qualidadeam']",1.0
"['otim', 'produt']",1.0
"['solicit', 'melhor', 'praz', 'entreg', 'produt']",1.0
"['produt', 'otim', 'cheg', 'bem', 'antes', 'dat', 'previst']",1.0
"['nao', 'gost', 'produt']",0.0
"['client', 'satisfeit']",1.0
"['tud', 'perfeit']",1.0
"['stark', 'show', 'compr', 'internet', 'facil', 'compr', 'mei', 'segur', 'efetu', 'pagament', 'rap', 'entreg', 'unic', 'problem', 'program', 'avaliaca', 'vendedor', 'fic', 't']",1.0
"['entend', 'voc', 'dev', 'inform', 'produt', 'sera', 'entregu', 'var', 'remess', 'trat', 'objet']",1.0
"['parec', 'lannist', 'dem', 'loj', 'bom', 'pois', 'vei', 'contribu', 'posit', 'facilit', 'relaca', 'compr', 'entra', 'empres', 'client']",1.0
"['produt', 'otim', 'qualidad', 'tud', 'certinh', 'nao', 'vei', 'falt', 'nad', 'cheg', 'antes', 'praz', 'entreg', 'sup', 'recom', 'nao', 'vej', 'hor', 'princes', 'nasc', 'usar']",1.0
"['retir', 'correi', 'nao', 'avis', 'desloc', 'retir', 'nao', 'entreg', 'cas']",0.0
['recom'],1.0
"['baix', 'valor', 'fret', 'sid', 'pouc', 'car']",1.0
"['produt', 'bom', 'lixeir', 'decepcion', 'pequen', 'lt']",1.0
"['bom', 'recom', 'gost']",1.0
"['produt', 'bom', 'por', 'imagin', 'maior']",1.0
"['nao', 'receb', 'produt', 'pessim', 'empres', 'nao', 'recom']",0.0
"['unic', 'problem', 'descrica', 'propagand', 'produt', 'indic', 'capac', 'w', 'etiquet', 'descrica', 'produt', 'receb', 'embalag', 'ha', 'indicaca', 'w']",0.0
"['embalag', 'hor', 'entreg', 'perfeit', 'infeliz', 'so', 'abrim', 'embalag', 'entreg', 'embor', 'surpres', 'lat', 'brinqued', 'total', 'amass']",0.0
"['produt', 'pessim', 'qualidad', 'aind', 'cim', 'cor', 'fot', 'nao', 'exat', 'cor', 'colch']",0.0
"['entreg', 'bem', 'antes', 'praz', 'perfeit']",1.0
"['dev', 'rap']",1.0
"['hoj', 'dia', 'quart', 'feir', 'inform', 'aind', 'nao', 'receb', 'lustr', 'pendent', 'mei', 'lua', 'mei', 'bol', 'esfer', 'alumini', 'cm', 'escov', 'correi', 'so', 'entreg', 'ate', 'agor', 'lustr', 'compr']",0.0
"['sei', 'nao', 'canal', 'ideal', 'ha', 'dias', 'tent', 'realiz', 'cancel', 'nao', 'consegu', 'receb', 'produt', 'por', 'filh', 'ganh', 'produt', 'pai', 'precis', 'cancel']",1.0
"['produt', 'qualidad', 'entreg', 'antes', 'praz', 'excelent']",1.0
"['feliz', 'produt', 'entreg', 'rap', 'antes', 'praz', 'recom']",1.0
"['cadastr', 'rap', 'excelent', 'produt', 'praz', 'entreg', 'antes', 'esper']",1.0
"['entreg', 'bem', 'antes', 'praz', 'nenhum', 'problem']",1.0
"['unic', 'problem', 'cobr', 'fret', 'absurd', 'nao', 'entreg', 'residenc']",0.0
"['entreg', 'rap', 'antes', 'praz']",1.0
"['rap', 'conform', 'anunci']",1.0
"['receb', 'ordem', 'bem', 'embal', 'praz', 'gost']",1.0
"['recom', 'cheg', 'antes', 'praz', 'tud', 'certinh']",1.0
"['send', 'produt', 'ceram', 'fragil', 'desembal', 'ja', 'apresent', 'sinal', 'bat', 'trinc', 'ped', 'devoluca', 'aguard', 'contat', 'necessari', 'alem', 'plastic', 'bolh', 'espum', 'embalag']",0.0
"['produt', 'entreg', 'dentr', 'period', 'estipul', 'aind', 'assim', 'praz', 'tao', 'long', 'motiv', 'pens', 'vez', 'antes', 'compr', 'nov', 'nao', 'press', 'boa', 'opca']",1.0
"['nao', 'receb', 'produt', 'ptodut', 'vi', 'loj', 'cois', 'nao', 'cheg', 'coloc', 'tod', 'dad', 'corretor', 'ja', 'verifiqu', 'agenc', 'correi', 'nao', 'quer', 'reembols', 'ma']",0.0
['otim'],1.0
"['satisfeit', 'compr', 'entreg', 'produt', 'entreg', 'praz', 'cert', 'sup', 'bem', 'embal', 'proteg', 'parabens', 'trabalh', 'seriedad']",1.0
"['gost', 'compr', 'loj', 'onlin', 'receb', 'tud', 'pec']",1.0
"['bom', 'ame']",1.0
"['decepcion', 'parceir', 'targaryen', 'lannist', 'produt', 'compr', 'pag', 'nao', 'entreg', 'muit', 'decepca', 'favor', 'agiliz', 'entreg', 'quer', 'dinheir', 'volt']",0.0
"['produt', 'otim', 'corr', 'tud', 'bem']",1.0
"['boa', 'tard', 'receb', 'apen', 'unidad', 'produt', 'compr', 'favor', 'verific', 'aguard']",0.0
"['correi', 'desd']",0.0
"['pagu', 'dois', 'itens', 'so', 'vei']",0.0
"['otim', 'vendedor', 'entreg', 'praz']",1.0
"['receb', 'produt', 'antes', 'praz', 'bom']",1.0
"['ate', 'lig', 'pra', 'mim', 'confirm', 'excelent']",1.0
"['tud', 'ok']",1.0
"['rap', 'segur']",1.0
"['pec', 'favor', 'verific', 'entreg', 'ped', 'pois', 'nao', 'receb']",0.0
"['cheg', 'bem', 'embal', 'conform', 'descrica', 'vei', 'antes', 'praz', 'entreg']",1.0
"['parabens', 'atend', 'entreg', 'produt', 'pois', 'tud', 'qualidad', 'ecepsional']",1.0
"['compr', 'cint', 'termic', 'ajustavel', 'model', 'abdominal', 'shap', 'now', 'hbpor', 'cheg', 'cint', 'model', 'abdominal', 'emagrecedor']",0.0
"['encomend', 'pagu', 'unidad', 'produt', 'pelicul', 'vidr', 'd', 'mot', 'x', 'soment', 'entreg']",0.0
"['demor', 'absurd', 'entreg', 'dentr', 'praz', 'especific', 'aind', 'sim', 'demor']",0.0
"['empres', 'confiavel']",1.0
"['durant', 'compr', 'nao', 'encontr', 'opca', 'alter', 'nom', 'destinatari', 'trat', 'present', 'gost', 'rcemess', 'nom', 'present']",1.0
"['otim', 'produt', 'cheg', 'antes', 'praz']",1.0
"['produt', 'nao', 'original', 'mau', 'qualidad', 'nunc', 'compr', 'tesour', 'nao', 'fech', 'bem', 'vagabund', 'tip', 'dev', 'cust', 'uns', 'rea', 'cad', 'maximofiqu', 'mto', 'put', 'produt', 'q', 'vei']",0.0
"['produt', 'embal', 'apen', 'papel', 'pard', 'sobr', 'embalag', 'envi', 'correi', 'logic', 'embalag', 'cheg', 'amass', 'so', 'deus', 'sab', 'produt', 'funcion', 'nao', 'aind', 'nao', 'test']",0.0
"['fiz', 'compr', 'inici', 'setembr', 'ate', 'hoj', 'outubr', 'nao', 'receb', 'produt', 'aguard', 'soluca', 'empres']",0.0
"['sempr', 'confi', 'dou', 'not', 'praz', 'entreg', 'lannist', 'so', 'nao', 'ache', 'legal', 'vei', 'correi', 'demor', 'pouc']",1.0
"['compr', 'nao', 'receb', 'nenhum', 'notic', 'ate', 'moment']",0.0
"['produt', 'cheg', 'dentr', 'praz']",1.0
"['total', 'insatisfeit', 'compr', 'produt', 'aind', 'nao', 'cheg', 'ja', 'pagu', 'primeir', 'prestaca', 'relogi', 'quas', 'pag', 'segund', 'ter', 'produt']",0.0
"['produt', 'bom']",1.0
"['produt', 'ate', 'enta', 'nao', 'cheg', 'nao']",0.0
"['receb', 'produt', 'praz', 'tud', 'ok']",1.0
"['recom', 'produt', 'otim', 'praz', 'entreg', 'cumpr', 'feliz', 'compr']",1.0
"['nao', 'receb', 'produt']",0.0
"['produt', 'bom', 'cheg', 'certinh']",1.0
"['pagu', 'fret', 'ir', 'busc', 'outr', 'mund', 'errad', 'entreg', 'cas']",1.0
"['relogi', 'receb', 'falsificaca', 'marc', 'casi', 'nao', 'vei', 'embalag', 'apropri', 'nao', 'manual', 'aind', 'cim', 'parec', 'usad']",0.0
"['gost', 'mt', 'produt', 'recom', 'boas']",1.0
"['ador', 'credibil', 'loj', 'der', 'ate', 'dia', 'entreg', 'cheg', 'compr', 'outr', 'vez', 'sup', 'indic', 'obrig']",1.0
"['apes', 'praz', 'entreg', 'produt', 'demor', 'cheg', 'fiz', 'ped', 'produt', 'concorrent', 'stark', 'entreg', 'bem', 'antes']",0.0
"['loj', 'not']",1.0
"['produt', 'boa', 'qualidad', 'acab', 'prec', 'send', 'vend', 'apes', 'nao', 'grand', 'cab', 'notebook', 'ate', 'poleg', 'confort', 'zipers', 'grand', 'trilh', 'robust']",1.0
"['produt', 'cheg', 'rap']",1.0
"['produt', 'bom', 'cheg', 'perfeit', 'condico']",1.0
"['produt', 'corret', 'bom', 'vendedor', 'recom']",1.0
"['pessim', 'gost', 'horrivel', 'impossivel', 'beb', 'nao', 'desolv', 'sint', 'arrepend', 'lannist', 'use', 'so', 'scop', 'gost', 'troc', 'nao', 'faz', 'dias', 'q', 'compr', 'jeit']",0.0
"['parabens', 'prestez', 'agil']",1.0
"['bom', 'receb', 'produt', 'antes', 'praz', 'estabelec']",1.0
"['nao', 'receb', 'produt']",0.0
"['produt', 'original']",1.0
"['bom', 'recom']",1.0
"['vergonh', 'loj', 'grand', 'loj', 'lannist', 'trabalh', 'loj', 'irresponsav', 'pass', 'acredibil', 'nao', 'exist', 'loj', 'targaryen', 'compr', 'cosmet', 'nunc', 'cheg']",0.0
['excelent'],1.0
"['atend', 'entreg', 'excelent', 'sup', 'dic', 'esta', 'parabens', 'loj', 'virtual']",1.0
"['produt', 'excelent']",1.0
"['cheg', 'antes', 'praz', 'estabelec', 'produt', 'exat', 'hav', 'ped']",1.0
"['otim', 'produt']",1.0
"['aind', 'nao', 'receb', 'tod', 'produt']",0.0
"['receb', 'itens', 'hoj', 'caix', 'tod', 'rasg', 'carretilh', 'tod', 'risc', 'var', 'nao', 'compr', 'pagu', 'var', 'otton', 'jul', 'vei', 'var', 'marur', 'pint', 'menor']",0.0
"['cheg', 'bem', 'antes', 'esper']",1.0
"['entreg', 'cheg', 'antes', 'praz', 'produt', 'melhor', 'descrica']",1.0
"['cheg', 'antesd', 'program']",1.0
"['gost', 'compr', 'loj']",1.0
"['excelent', 'atend']",1.0
"['bom', 'cheiros']",1.0
"['otim', 'produtosup', 'recom']",1.0
"['receb', 'escov', 'ja', 'test', 'por', 'potenc', 'baix', 'alta', 'intens', 'decepca', 'total', 'ache', 'marc', 'ufre', 'nao', 'satisfez', 'sobr', 'entreg', 'vei', 'tud', 'certinh']",0.0
"['produt', 'fei', 'nao', 'recomend', 'loj', 'ok']",1.0
"['produt', 'cheg', 'antes', 'praz']",1.0
"['produt', 'vei', 'avar', 'pe', 'lig', 'fabric', 'diss', 'nao', 'problem', 'sim', 'baratheon', 'deslig', 'telefon', 'car', 'tent', 'troc', 'baratheon', 'sempr', 'dav', 'erro']",0.0
['gast'],1.0
"['gost', 'obrig']",1.0
"['produt', 'entreg', 'bem', 'antes', 'praz', 'tud', 'ordem']",1.0
"['excelent', 'vendedor', 'envi', 'rapid', 'encomend', 'produt', 'excelent', 'correspond', 'anunci', 'gost', 'praz', 'entreg', 'rap', 'problem', 'recom', 'tod']",1.0
"['compr', 'cadeir', 'escritori', 'cheg', 'temp', 'previst', 'boa', 'qualidad']",1.0
"['entreg', 'dentr', 'praz', 'produt', 'aparelh', 'audit', 'atend', 'expect', 'tud', 'cert']",1.0
"['produt', 'entreg', 'antes', 'praz', 'estipul', 'qualidad', 'superior', 'imagin', 'sup', 'aprov', 'recomend']",1.0
"['nao', 'receb', 'informaca', 'sobr', 'produt', 'parec', 'perd', 'transport']",0.0
['gost'],1.0
['bonit'],1.0
"['produt', 'vei', 'cert']",1.0
"['boa', 'compr', 'dentr', 'praz']",1.0
"['gost', 'empres', 'produt', 'qualidad']",1.0
['bom'],1.0
"['perfeit', 'entreg', 'praz']",1.0
"['boa', 'tard', 'receb', 'produt', 'entreg', 'praz', 'vei', 'replic', 'inves', 'produt', 'original', 'favor', 'quer', 'soluca', 'problem', 'confi', 'sit', 'anunc', 'voc']",0.0
"['produt', 'maravilh']",1.0
"['feit', 'compr', 'tres', 'itens', 'cheg', 'dois', 'falt', 'loj', 'targaryen', 'aguard', 'ultim', 'cachecol', 'sao', 'paul', 'fc', 'estaco', 'mod', 'aind', 'nao', 'cheg']",0.0
"['quer', 'aqu', 'diz', 'client', 'temp', 'stark', 'compr', 'muitom', 'nunc', 'compr', 'produt', 'tao', 'pessim', 'qualidad', 'essequer', 'aqu', 'diz', 'produt', 'vai', 'pra', 'lix']",0.0
"['receb', 'produt', 'dias', 'compr']",1.0
"['receb', 'produt', 'praz', 'edta', 'defeit', 'aguard', 'instruco', 'devoluca']",0.0
"['receb', 'produt', 'bem', 'antes', 'praz', 'estabelec', 'boa', 'apresentaca', 'bem', 'embal', 'aind', 'nao', 'coloqu', 'funcion', 'test', 'desempenh', 'pois', 'receb', 'hoj', 'dia']",1.0
"['produt', 'cheg', 'praz', 'perfeit', 'condico', 'melhor', 'eficient', 'esper', 'apes', 'lannistercom']",1.0
"['tud', 'ordem']",1.0
"['so', 'test', 'produt', 'apos', 'dia']",1.0
"['ador', 'compr', 'lannist']",1.0
"['praz', 'entreg', 'ja', 'absurd', 'aind', 'assim', 'consegu', 'nao', 'entreg', 'praz', 'aind', 'nao', 'receb', 'produt']",0.0
['bom'],1.0
"['produt', 'cheg', 'praz', 'entreg', 'entreg']",1.0
['boa'],1.0
['gost'],1.0
"['cab', 'energ', 'vei', 'cm', 'defeit']",0.0
"['compr', 'dois', 'produt', 'entreg', 'apen']",1.0
"['produt', 'cheg', 'rap', 'otim', 'qualidad']",1.0
"['produt', 'entregu', 'espelh', 'quebr', 'fac', 'troc', 'sindic', 'condomini']",0.0
"['pod', 'avali', 'melhor', 'produt', 'entreg', 'pois', 'ate', 'present', 'dat', 'nao', 'silvan']",0.0
['bom'],1.0
"['quer', 'sab', 'acontec', 'entreg', 'pois', 'desd', 'dia', 'produt', 'nao', 'sai', 'lug', 'acompanh', 'sit', 'lannist', 'tod', 'dias', 'nao', 'mudanc', 'status']",0.0
['bom'],1.0
"['bem', 'delic']",1.0
"['entreg', 'rapidez', 'excelenc']",1.0
"['recom', 'loj', 'produt']",1.0
"['entreg', 'rap']",1.0
"['vendedor', 'pontual', 'produt', 'satisfez', 'expect']",1.0
"['pagu', 'produt', 'anunci', 'receb', 'outr']",0.0
"['vendedor', 'bom', 'rap']",1.0
"['compr', 'dermacol', 'fot', 'produt', 'aparec', 'min', 'bisnag', 'q', 'entend', 'q', 'amostr', 'produt', 'receb', 'bas', 'srotul', 'especificacaodentr', 'recipient', 'redond', 'nao', 'dermacol']",0.0
"['sup', 'recom', 'entreg', 'antes', 'praz', 'determin', 'obrig']",1.0
"['produt', 'nao', 'receb', 'favor', 'envi', 'informaca', 'urgent']",0.0
"['receb', 'produt', 'antes', 'oraz']",1.0
"['receb', 'praz', 'produt', 'bom']",1.0
"['ped', 'cortin', 'por', 'receb', 'apen', 'receb', 'outr']",0.0
"['ter', 'q', 'ir', 'retir', 'correi', 'pessim']",0.0
['i'],1.0
"['dias', 'entreg', 'produt', 'pequen', 'dem']",0.0
"['bom', 'produt']",1.0
"['fiz', 'compr', 'mochil', 'sit', 'process', 'envi', 'rap', 'correi', 'deix', 'desej', 'pois', 'produt', 'cheg', 'praz', 'material', 'mochil', 'bom', 'otim', 'cust', 'benefici']",1.0
"['mto', 'bom']",1.0
"['nao', 'cheg', 'algum', 'erro', 'agor', 'oq', 'fac']",0.0
"['aind', 'nao', 'instal', 'cheg', 'praz', 'certinh']",1.0
"['demor', 'entreg']",0.0
"['pessim', 'parceir', 'baratheonvcs', 'baratheon', 'dev', 'ter', 'cuid', 'parc', 'determin', 'loj']",0.0
"['receb', 'relogi', 'cronometr', 'nao', 'receb', 'argol', 'olimp']",0.0
"['compr', 'dois', 'produt', 'nao', 'entreg', 'comuniqu', 'fat', 'aind', 'nao', 'obtiv', 'respost', 'flu', 'vitamin', 'c', 'rost', 'nao', 'vei']",0.0
"['produt', 'bonit', 'funcional', 'entreg', 'bem', 'antes', 'promet']",1.0
"['quer', 'devolv', 'produt']",0.0
"['otim', 'loj', 'total', 'responsavel', 'client', 'exempl']",0.0
"['produt', 'cheg', 'praz', 'combin', 'recom', 'loj']",1.0
['ruim'],0.0
"['dest', 'vez', 'ffuqu', 'desepcion', 'demor']",0.0
"['loj', 'segur', 'cumpr', 'tod', 'norm', 'adot', 'ta', 'parabens']",1.0
"['parec', 'bom', 'produt', 'usand', 'pouc', 'temp']",1.0
"['produt', 'cheg', 'conform', 'solicit', 'bem', 'proteg', 'embalag', 'adequ', 'parabens', 'gost', 'ter', 'compr', 'receb', 'desej', 'recom', 'empres', 'ecommerc']",1.0
"['antes', 'praz', 'dad', 'inicial', 'compr', 'onlin', 'tip', 'cheg', 'dia', 'novembr', 'cheg', 'dia', 'novembr', 'manh', 'show', 'bol']",1.0
"['otim', 'qualidad']",1.0
"['compr', 'recom']",1.0
"['produt', 'entreg', 'rapid', 'sempr', 'bom', 'segur', 'compr', 'lannistercom']",1.0
"['top', 'linh', 'cheg', 'antes', 'praz']",1.0
"['grat', 'retorn', 'eficient']",1.0
['top'],1.0
"['ret', 'correi', 'pagu', 'carret', 'nao', 'entregara', 'nao', 'gost', 'atitud']",0.0
"['ame', 'produt', 'maravilh', 'deu', 'charm', 'lind', 'cam', 'recom', 'loj', 'produt', 'bom', 'gost']",1.0
"['acho', 'q', 'vcs', 'pod', 'facilit', 'troc', 'produt', 'compr', 'jog', 'panel', 'vcs', 'mand', 'outr', 'nao', 'consegu', 'entrar', 'contat', 'vcs', 'pod', 'realiz', 'troc', 'decepcion']",0.0
['excelent'],1.0
"['entreg', 'sup', 'rap', 'bem', 'satisfeit', 'produt']",1.0
['not'],1.0
['lindoo'],1.0
"['nao', 'receb', 'ped', 'complet', 'gentil', 'algu', 'tom', 'providenc']",0.0
"['cheg', 'dentr', 'praz', 'entreg', 'ador', 'produt']",1.0
"['entreg', 'ocorr', 'conform', 'esper']",1.0
"['produt', 'ok', 'entreg', 'ok']",1.0
"['correi', 'aleg', 'produt', 'extravi', 'ja', 'la', 'var', 'vez', 'nao', 'localiz', 'produt']",1.0
"['produt', 'otim', 'qualidad', 'cheg', 'bem', 'antes', 'praz']",1.0
"['produt', 'cheg', 'antes', 'praz', 'inform', 'bem', 'acondicion', 'aind', 'test', 'celul', 'aparent', 'nao', 'ruim']",1.0
"['gost', 'produt']",1.0
"['entreg', 'praz', 'loj', 'honest']",1.0
"['just', 'valor', 'entreg', 'acab', 'bat', 'cant', 'bau', 'acab', 'mei', 'feinh', 'nao', 'pra', 'ver', 'dev', 'posica', 'infeliz', 'sub', 'andar', 'sup', 'pes']",1.0
"['melhor', 'esper', 'vei', 'garraf', 'recipient', 'biscoit', 'lind', 'aind', 'ades', 'ador']",1.0
"['vend', 'entreg', 'corret', 'antes', 'dat', 'previst', 'excelent']",1.0
[],1.0
['ame'],1.0
"['cest', 'vei', 'suport']",0.0
"['so', 'nao', 'gost', 'pois', 'receb', 'email', 'diz', 'compr', 'tid', 'problem', 'tent', 'solucion', 'email', 'ningu', 'respond', 'compr', 'cheg', 'dias']",1.0
"['relogi', 'lind', 'simples', 'ameirecom', 'produt']",1.0
"['ja', 'fiz', 'var', 'compr', 'jam', 'problem', 'consider', 'trabalh', 'sit', 'excelent']",1.0
['bom'],1.0
"['nao', 'receb', 'produt']",0.0
['gost'],1.0
"['esta', 'parabens', 'entreg', 'antes', 'praz', 'otim', 'relogi']",1.0
"['entreg', 'demor', 'luv', 'acord', 'anunci', 'otim', 'cust', 'benefico', 'prec']",1.0
"['produt', 'cheg', 'conform', 'combin']",1.0
"['receb', 'antes', 'dat', 'previstaprodut', 'tud', 'ordem']",1.0
"['exat', 'especific', 'aind', 'vei', 'dentr', 'praz']",1.0
"['qualqu', 'opinia', 'pod', 'prejudic', 'trabalh', 'realiz', 'obrig']",1.0
['recom'],1.0
"['ache', 'pessim', 'qualidad']",0.0
"['boa', 'tard', 'produt', 'envi', 'errad', 'desloc', 'correi', 'pois', 'mor', 'condomini', 'receb', 'aind', 'ire', 'esper', 'cheg', 'so', 'receb', 'produt', 'corret', 'pagu', 'via', 'bolet']",0.0
"['satisfeit', 'compr', 'produt']",1.0
"['produt', 'vei', 'caixinh', 'solt', 'envelop', 'envi', 'informaco', 'lot', 'fot', 'amazon', 'onde', 'inform', 'lot', 'nao', 'exist', 'produt', 'provavel', 'fals']",0.0
"['nao', 'receb']",0.0
"['reduz', 'valor', 'fret']",1.0
"['entreg', 'rap']",1.0
"['produt', 'conform', 'especificaca', 'bem', 'embal', 'bonit', 'conform', 'imagens']",1.0
"['produt', 'cheg', 'bem', 'antes', 'praz', 'exat', 'igual', 'anunci', 'pelicul', 'vidr', 'nao', 'resistent', 'atend', 'usuari', 'cuidad']",1.0
"['mand', 'outr', 'produt', 'lug', 'compr', 'compr', 'bumbleeb', 'mand', 'batgirl', 'ja', 'filh', 'aguard', 'bonec', 'ansios', 'pois', 'estav', 'atras', 'ha', 'temp']",0.0
"['avaliaca', 'ruim', 'receb', 'produt', 'divergent', 'solicit', 'correca', 'ate', 'moment', 'nao', 'retorn', 'protocol']",0.0
['bom'],0.0
"['otim', 'pen', 'ter', 'fret', 'satisfeit']",1.0
"['produt', 'mangueir', 'magic', 'mm', 'apresent', 'seguint', 'problem', 'cab', 'arranh', 'var', 'part', 'mangueir', 'mort', 'ferr', 'saind', 'mangueir', 'solicit', 'nov', 'aguard']",0.0
"['cheg', 'antes', 'praz', 'previst']",1.0
"['ocorr', 'tud', 'bem', 'outr', 'compr', 'receb', 'cas', 'tud', 'cert', 'praz', 'ness', 'q', 'ir', 'busc', 'agenc', 'correi', 'mim', 'borr', 'med', 'q', 'correi', 'entrass', 'grev', 'so', 'n', 'gost', 'diss']",1.0
"['produt', 'bonit']",1.0
"['recom', 'tod', 'compr', 'produt', 'lannist', 'compr', 'entreg', 'content', 'praz']",1.0
"['tud', 'perfeit']",1.0
"['excelent', 'vendedor', 'produt', 'cheg', 'antes', 'praz', 'esper']",1.0
"['receb', 'produt', 'corret', 'nao', 'pud', 'avali', 'eficac']",1.0
"['produt', 'lind', 'sup', 'hor', 'cheg', 'men', 'dias', 'dat', 'compr', 'previsa', 'quas', 'dias', 'qualidad', 'sup', 'boa', 'sup', 'indic']",1.0
"['compr', 'produt', 'receb', 'inferior', 'quer', 'receb', 'compr', 'compr', 'inflator', 'recarregavel', 'receb', 'normal', 'diferenc', 'calor', 'absurd', 'quer', 'receb', 'compr']",0.0
"['produt', 'qualidad', 'pontual', 'fundamental', 'recom', 'tod']",1.0
"['aind', 'nao', 'receb', 'ped', 'ti', 'envi', 'enail', 'ningu', 'respond']",0.0
"['entreg', 'rap', 'eficient']",1.0
"['bom', 'produt']",1.0
"['conform', 'empres', 'targaryen', 'parabensfal', 'produt', 'vei', 'defeit', 'faz', 'reclamaca', 'ja', 'solicit', 'troc', 'part', 'danific', 'bas', 'estrel']",1.0
"['produt', 'nao', 'cheg', 'aind']",0.0
"['pulseir', 'vier', 'corret', 'igu', 'fot', 'material', 'bacan', 'resistent']",1.0
"['facil', 'mont', 'apes', 'algum', 'pec', 'menor', 'nao', 'encaix', 'perfeit', 'nao', 'compromet', 'uso', 'cadeir', 'cor', 'barr', 'nao', 'vermelh', 'aces', 'esper', 'confortavel', 'recom']",1.0
"['som', 'baix', 'atend', 'necess']",1.0
"['nao', 'receb', 'nad', 'ate', 'agor']",0.0
"['lamentavel', 'nenhum', 'comunic', 'sobr', 'motiv', 'tant', 'demor']",0.0
"['sid', 'maravilh', 'tds', 'compr', 'realiz', 'nest', 'siteatend', 'expect', 'obrig', 'indic', 'pod', 'compr', 'sup', 'confiavel']",1.0
"['cheg', 'muitissim', 'antes', 'inform', 'vei', 'impecavel', 'lind']",1.0
"['cumpr', 'promet', 'funcion', 'perfeit', 'gol', 'g', 'v', 'consum', 'combustivel', 'instantan', 'funcion', 'perfeit']",1.0
"['satisfeit', 'vendedor', 'produt', 'entreg', 'bem', 'antes', 'praz', 'praz', 'previst', 'recom']",1.0
"['receb', 'produt', 'bonec', 'compr', 'fal', 'bota', 'vei', 'quebr', 'nao', 'produz', 'fal', 'precis', 'troc', 'imediat', 'produt']",0.0
"['sempr', 'vou', 'compr', 'aqu', 'pois', 'melhor', 'parabens']",1.0
"['receb', 'produt', 'antes', 'praz', 'estipul', 'sempr', 'compr', 'nest', 'sit', 'nunc', 'problem']",1.0
"['nao', 'entreg', 'aind', 'relogi', 'invict', 'compr', 'pro', 'dia', 'ate', 'agor', 'satisfaca', 'der']",0.0
"['esper', 'valor']",1.0
"['tud', 'pre', 'combin', 'intercorrenc']",1.0
"['produt', 'poderia', 'ter', 'praz', 'curt', 'entreg']",1.0
"['produt', 'otim', 'qualidad', 'entreg', 'turb']",1.0
"['produt', 'cheg', 'perfeit', 'estad', 'antes', 'dat', 'estabelec']",1.0
"['produt', 'excelent', 'entreg', 'praz', 'maior', 'burocrac', 'trabalh', 'eficient', 'bem', 'atend', 'relaca', 'client', 'fornecedor', 'conform', 'solicit']",1.0
